timestamps,eeg_1,eeg_2,eeg_3,eeg_4,ppg_1,ppg_2,ppg_3
1553360374.5718491,836.886474609,793.772888184,793.772888184,829.633728027,,,
1553360374.5720470,,,,,2368425.0,164304544.0,159038240.0
1553360374.5757480,812.307678223,792.967041016,797.802185059,788.131896973,,,
1553360374.5772057,,,,,,,
1553360374.5772057,,,,,,,
1553360374.5774105,,,,,,,
1553360374.5775335,,,,,,,
1553360374.5775557,,,,,,,
1553360374.5775878,,,,,,,
1553360374.5776072,,,,,,,
1553360374.5776548,,,,,,,
1553360374.5776899,,,,,,,
1553360374.5777073,,,,,,,
1553360374.5777268,,,,,,,
1553360374.5777438,,,,,,,
1553360374.5777588,,,,,,,
1553360374.5777714,,,,,,,
1553360374.5777864,,,,,,,
1553360374.5777984,,,,,,,
1553360374.5778105,,,,,,,
1553360374.5778410,,,,,,,
1553360374.5796468,796.996337891,791.355285645,794.175842285,790.549438477,,,
1553360374.5835457,821.978027344,787.728942871,786.923095703,834.871765137,,,
1553360374.5874448,835.67767334,785.714294434,786.520141602,846.959716797,,,
1553360374.5875146,,,,,,,
1553360374.5876265,,,,,,,
1553360374.5876462,,,,,2370842.5,164286816.0,159037440.0
1553360374.5913436,817.142883301,788.534790039,787.32598877,810.695983887,,,
1553360374.5952425,807.069580078,785.311340332,785.714294434,798.20513916,,,
1553360374.5991414,828.424926758,782.490844727,783.699645996,834.46887207,,,
1553360374.5996556,,,,,,,
1553360374.6030405,844.139221191,787.32598877,778.864440918,846.959716797,,,
1553360374.6032455,,,,,2366007.25,164344032.0,159060000.0
1553360374.6069393,826.41027832,792.967041016,777.655700684,811.904785156,,,
1553360374.6071482,,,,,,,
1553360374.6072600,,,,,,,
1553360374.6108382,801.428588867,788.937744141,777.252746582,790.14654541,,,
1553360374.6147370,810.695983887,786.1171875,779.26739502,819.963378906,,,
1553360374.6186361,838.901123047,791.355285645,787.32598877,844.945068359,,,
1553360374.6188447,,,,,2369230.75,164332752.0,159045488.0
1553360374.6225350,836.886474609,794.175842285,788.534790039,820.366271973,,,
1553360374.6264338,806.666687012,790.952392578,780.879150391,780.073242188,,,
1553360374.6267815,,,,,,,
1553360374.6268935,,,,,,,
1553360374.6303327,809.084228516,789.340637207,780.073242188,790.14654541,,,
1553360374.6342318,836.080566406,788.131896973,780.073242188,837.692321777,,,
1553360374.6344440,,,,,2368425.0,164389968.0,159030992.0
1553360374.6348245,,,,,,,
1553360374.6381307,834.065917969,785.311340332,780.073242188,834.065917969,,,
1553360374.6420295,807.875488281,790.14654541,780.879150391,792.967041016,,,
1553360374.6459284,794.981689453,792.967041016,782.893798828,790.549438477,,,
1553360374.6464150,,,,,,,
1553360374.6465268,,,,,,,
1553360374.6498275,820.769226074,792.161193848,791.758239746,828.021972656,,,
1553360374.6500432,,,,,2367619.0,164359344.0,159075312.0
1553360374.6537263,838.095214844,797.399291992,790.14654541,841.721618652,,,
1553360374.6576252,812.307678223,796.190490723,784.505493164,807.875488281,,,
1553360374.6615241,794.578735352,790.14654541,784.908447266,786.923095703,,,
1553360374.6654232,809.084228516,789.340637207,784.102539062,819.157531738,,,
1553360374.6656425,,,,,2367619.0,164360144.0,159053552.0
1553360374.6660485,,,,,,,
1553360374.6661603,,,,,,,
1553360374.6693220,826.813171387,790.952392578,784.908447266,839.706970215,,,
1553360374.6699936,,,,,,,
1553360374.6732209,815.53112793,786.923095703,784.102539062,817.948730469,,,
1553360374.6771197,801.428588867,785.311340332,785.714294434,792.564086914,,,
1553360374.6786790,,,,,,,
1553360374.6786790,,,,,,,
1553360374.6788838,,,,,,,
1553360374.6790071,,,,,,,
1553360374.6790290,,,,,,,
1553360374.6790612,,,,,,,
1553360374.6790805,,,,,,,
1553360374.6791282,,,,,,,
1553360374.6791630,,,,,,,
1553360374.6791804,,,,,,,
1553360374.6791999,,,,,,,
1553360374.6792166,,,,,,,
1553360374.6792316,,,,,,,
1553360374.6792443,,,,,,,
1553360374.6792591,,,,,,,
1553360374.6792710,,,,,,,
1553360374.6792834,,,,,,,
1553360374.6793137,,,,,,,
1553360374.6810188,810.293029785,788.534790039,786.1171875,806.666687012,,,
1553360374.6812415,,,,,2367619.0,164366592.0,159068064.0
1553360374.6849177,833.663024902,793.772888184,783.296691895,840.109863281,,,
1553360374.6856821,,,,,,,
1553360374.6857939,,,,,,,
1553360374.6888165,830.439575195,801.025634766,786.923095703,828.827819824,,,
1553360374.6927154,802.234436035,799.816833496,790.14654541,797.802185059,,,
1553360374.6966145,803.040283203,795.787536621,789.743591309,808.681335449,,,
1553360374.6968408,,,,,2367619.0,164390768.0,159044688.0
1553360374.7005134,833.663024902,794.981689453,789.340637207,844.542114258,,,
1553360374.7044122,839.304016113,794.175842285,788.534790039,848.571411133,,,
1553360374.7051625,,,,,,,
1553360374.7053156,,,,,,,
1553360374.7054272,,,,,,,
1553360374.7083111,809.487182617,792.161193848,789.743591309,812.710632324,,,
1553360374.7122102,805.457885742,794.175842285,788.534790039,806.26373291,,,
1553360374.7124400,,,,,2361172.25,164330336.0,159003584.0
1553360374.7161090,835.274719238,798.608032227,788.534790039,840.512817383,,,
1553360374.7200079,852.600708008,801.025634766,792.161193848,846.959716797,,,
1553360374.7239068,830.439575195,798.608032227,790.14654541,814.32232666,,,
1553360374.7249491,,,,,,,
1553360374.7250607,,,,,,,
1553360374.7278059,809.487182617,798.20513916,784.908447266,798.608032227,,,
1553360374.7280393,,,,,2366007.25,164306160.0,159007616.0
1553360374.7317047,829.633728027,802.234436035,786.1171875,828.424926758,,,
1553360374.7356036,855.018310547,804.249084473,788.131896973,852.600708008,,,
1553360374.7395024,844.139221191,806.666687012,798.608032227,825.201477051,,,
1553360374.7403314,,,,,,,
1553360374.7434015,816.336975098,804.652038574,799.41394043,794.981689453,,,
1553360374.7436385,,,,,2357948.75,164236848.0,159006000.0
1553360374.7445824,,,,,,,
1553360374.7446942,,,,,,,
1553360374.7473004,826.41027832,801.428588867,790.14654541,811.904785156,,,
1553360374.7511992,853.406616211,799.41394043,790.952392578,842.52746582,,,
1553360374.7550981,843.333312988,795.384643555,790.14654541,828.424926758,,,
1553360374.7589972,814.32232666,794.175842285,787.728942871,792.967041016,,,
1553360374.7592378,,,,,2360366.25,164236848.0,158956048.0
1553360374.7628961,811.098876953,790.952392578,794.981689453,796.593383789,,,
1553360374.7642159,,,,,,,
1553360374.7643275,,,,,,,
1553360374.7667949,829.230773926,790.14654541,799.010986328,829.633728027,,,
1553360374.7706938,834.065917969,794.981689453,792.161193848,834.871765137,,,
1553360374.7745929,809.084228516,790.14654541,782.893798828,800.622680664,,,
1553360374.7748370,,,,,2360366.25,164210256.0,158970544.0
1553360374.7755003,,,,,,,
1553360374.7784917,791.355285645,786.923095703,776.84979248,789.340637207,,,
1553360374.7801523,,,,,,,
1553360374.7801523,,,,,,,
1553360374.7803569,,,,,,,
1553360374.7804804,,,,,,,
1553360374.7805023,,,,,,,
1553360374.7805345,,,,,,,
1553360374.7805536,,,,,,,
1553360374.7806013,,,,,,,
1553360374.7806363,,,,,,,
1553360374.7806535,,,,,,,
1553360374.7806730,,,,,,,
1553360374.7806895,,,,,,,
1553360374.7807047,,,,,,,
1553360374.7807171,,,,,,,
1553360374.7807319,,,,,,,
1553360374.7807436,,,,,,,
1553360374.7807560,,,,,,,
1553360374.7807860,,,,,,,
1553360374.7823906,816.336975098,792.564086914,781.684997559,818.754577637,,,
1553360374.7838495,,,,,,,
1553360374.7839611,,,,,,,
1553360374.7862895,840.512817383,797.399291992,788.534790039,834.46887207,,,
1553360374.7901886,827.216125488,797.399291992,791.758239746,807.47253418,,,
1553360374.7904363,,,,,2355531.25,164145792.0,158954432.0
1553360374.7940874,805.054931641,790.549438477,788.131896973,798.608032227,,,
1553360374.7979863,818.754577637,789.743591309,790.14654541,829.230773926,,,
1553360374.8018851,844.542114258,792.967041016,790.14654541,845.347961426,,,
1553360374.8034830,,,,,,,
1553360374.8035944,,,,,,,
1553360374.8057842,841.318664551,788.937744141,786.520141602,817.948730469,,,
1553360374.8060355,,,,,2359560.5,164174000.0,158931872.0
1553360374.8096831,813.919433594,786.923095703,787.728942871,790.549438477,,,
1553360374.8106692,,,,,,,
1553360374.8135819,812.307678223,790.549438477,787.728942871,811.904785156,,,
1553360374.8174808,841.721618652,790.549438477,789.743591309,848.974365234,,,
1553360374.8213799,838.498168945,787.32598877,791.758239746,844.945068359,,,
1553360374.8216345,,,,,2360366.25,164174800.0,159010848.0
1553360374.8231165,,,,,,,
1553360374.8232279,,,,,,,
1553360374.8252788,807.47253418,785.714294434,791.355285645,812.307678223,,,
1553360374.8291776,803.443237305,788.937744141,793.369934082,805.860778809,,,
1553360374.8330765,832.051269531,791.758239746,796.593383789,834.871765137,,,
1553360374.8369756,842.930419922,793.369934082,801.025634766,839.304016113,,,
1553360374.8372338,,,,,2357948.75,164153040.0,158988272.0
1553360374.8408744,819.560424805,792.967041016,799.816833496,808.681335449,,,
1553360374.8427501,,,,,,,
1553360374.8428614,,,,,,,
1553360374.8447733,803.443237305,792.161193848,797.399291992,796.593383789,,,
1553360374.8458381,,,,,,,
1553360374.8486722,821.172180176,790.14654541,794.981689453,822.783874512,,,
1553360374.8525712,843.333312988,788.534790039,788.937744141,840.512817383,,,
1553360374.8528330,,,,,2357948.75,164109520.0,158927040.0
1553360374.8564701,825.201477051,789.743591309,788.937744141,811.098876953,,,
1553360374.8603690,793.369934082,784.505493164,791.355285645,785.714294434,,,
1553360374.8623834,,,,,,,
1553360374.8624947,,,,,,,
1553360374.8642678,805.457885742,781.282043457,788.534790039,810.695983887,,,
1553360374.8681669,837.692321777,781.282043457,786.520141602,839.304016113,,,
1553360374.8684323,,,,,2357142.75,164149008.0,158958464.0
1553360374.8720658,828.021972656,776.446899414,785.714294434,818.754577637,,,
1553360374.8759646,803.040283203,780.476196289,785.311340332,781.684997559,,,
1553360374.8798635,806.26373291,788.131896973,788.534790039,794.578735352,,,
1553360374.8810070,,,,,,,
1553360374.8816257,,,,,,,
1553360374.8816257,,,,,,,
1553360374.8818302,,,,,,,
1553360374.8819537,,,,,,,
1553360374.8819759,,,,,,,
1553360374.8820076,,,,,,,
1553360374.8820169,,,,,,,
1553360374.8820267,,,,,,,
1553360374.8820746,,,,,,,
1553360374.8821094,,,,,,,
1553360374.8821268,,,,,,,
1553360374.8821282,,,,,,,
1553360374.8821459,,,,,,,
1553360374.8821626,,,,,,,
1553360374.8821776,,,,,,,
1553360374.8821902,,,,,,,
1553360374.8822048,,,,,,,
1553360374.8822165,,,,,,,
1553360374.8822289,,,,,,,
1553360374.8822587,,,,,,,
1553360374.8837626,821.575073242,785.311340332,781.684997559,835.67767334,,,
1553360374.8840315,,,,,2357948.75,164132080.0,158940736.0
1553360374.8876615,818.754577637,782.893798828,780.879150391,821.978027344,,,
1553360374.8915603,794.981689453,785.714294434,792.161193848,779.26739502,,,
1553360374.8954592,789.340637207,787.728942871,798.608032227,784.505493164,,,
1553360374.8993583,816.739929199,788.534790039,796.996337891,818.351623535,,,
1553360374.8996308,,,,,2360366.25,164133696.0,158916560.0
1553360374.9016504,,,,,,,
1553360374.9017618,,,,,,,
1553360374.9032571,834.065917969,791.758239746,796.593383789,830.842468262,,,
1553360374.9071560,812.307678223,794.578735352,797.802185059,796.996337891,,,
1553360374.9110548,793.772888184,790.14654541,792.967041016,778.461547852,,,
1553360374.9149539,819.157531738,793.369934082,790.549438477,817.142883301,,,
1553360374.9152300,,,,,2359560.5,164115168.0,158917360.0
1553360374.9161758,,,,,,,
1553360374.9188528,840.512817383,799.010986328,795.384643555,832.051269531,,,
1553360374.9212840,,,,,,,
1553360374.9213951,,,,,,,
1553360374.9227517,821.978027344,797.399291992,795.384643555,799.816833496,,,
1553360374.9266505,805.457885742,796.593383789,799.010986328,780.073242188,,,
1553360374.9305496,816.336975098,796.190490723,803.443237305,801.025634766,,,
1553360374.9308293,,,,,2357948.75,164099856.0,158918176.0
1553360374.9344485,836.483520508,795.787536621,792.161193848,832.051269531,,,
1553360374.9383473,832.454223633,792.967041016,788.534790039,821.978027344,,,
1553360374.9409175,,,,,,,
1553360374.9410286,,,,,,,
1553360374.9422462,803.846130371,788.937744141,790.549438477,788.131896973,,,
1553360374.9461453,801.831481934,790.549438477,789.340637207,794.981689453,,,
1553360374.9464285,,,,,2366813.25,164166736.0,158937504.0
1553360374.9500442,826.007324219,788.937744141,786.520141602,826.007324219,,,
1553360374.9513447,,,,,,,
1553360374.9539430,824.798522949,786.923095703,779.26739502,813.516479492,,,
1553360374.9578419,795.787536621,786.1171875,779.26739502,777.252746582,,,
1553360374.9605510,,,,,,,
1553360374.9606619,,,,,,,
1553360374.9617410,785.311340332,787.728942871,786.520141602,777.655700684,,,
1553360374.9620275,,,,,2357948.75,164161104.0,158889968.0
1553360374.9656398,811.904785156,786.923095703,789.340637207,816.336975098,,,
1553360374.9695387,828.827819824,784.505493164,790.952392578,832.454223633,,,
1553360374.9734375,802.637390137,790.549438477,786.923095703,811.904785156,,,
1553360374.9773366,782.893798828,793.772888184,786.1171875,791.758239746,,,
1553360374.9776268,,,,,2357948.75,164149008.0,158870624.0
1553360374.9801843,,,,,,,
1553360374.9802954,,,,,,,
1553360374.9812355,801.428588867,796.190490723,788.937744141,806.26373291,,,
1553360374.9830987,,,,,,,
1553360374.9830987,,,,,,,
1553360374.9833033,,,,,,,
1553360374.9834273,,,,,,,
1553360374.9834492,,,,,,,
1553360374.9834809,,,,,,,
1553360374.9835000,,,,,,,
1553360374.9835477,,,,,,,
1553360374.9835827,,,,,,,
1553360374.9835999,,,,,,,
1553360374.9836190,,,,,,,
1553360374.9836354,,,,,,,
1553360374.9836504,,,,,,,
1553360374.9836631,,,,,,,
1553360374.9836774,,,,,,,
1553360374.9836891,,,,,,,
1553360374.9837015,,,,,,,
1553360374.9837310,,,,,,,
1553360374.9851344,818.351623535,792.967041016,791.758239746,829.230773926,,,
1553360374.9865136,,,,,,,
1553360374.9890332,811.098876953,787.32598877,789.743591309,806.26373291,,,
1553360374.9929323,789.340637207,788.937744141,787.728942871,776.446899414,,,
1553360374.9932261,,,,,2359560.5,164139344.0,158926224.0
1553360374.9968312,796.593383789,788.937744141,786.1171875,799.816833496,,,
1553360374.9998178,,,,,,,
1553360374.9999290,,,,,,,
1553360375.0007300,826.813171387,785.311340332,778.864440918,837.692321777,,,
1553360375.0046289,819.560424805,779.670349121,777.655700684,822.783874512,,,
1553360375.0085280,790.952392578,776.043945312,780.073242188,783.296691895,,,
1553360375.0088253,,,,,2360366.25,164129664.0,158864976.0
1553360375.0124269,791.758239746,782.490844727,784.102539062,792.161193848,,,
1553360375.0163257,822.380981445,787.32598877,783.699645996,832.051269531,,,
1553360375.0194514,,,,,,,
1553360375.0195622,,,,,,,
1553360375.0202246,829.633728027,784.505493164,781.684997559,831.245422363,,,
1553360375.0216825,,,,,,,
1553360375.0241237,807.069580078,785.311340332,785.311340332,800.219787598,,,
1553360375.0244246,,,,,2360366.25,164162704.0,159018096.0
1553360375.0280225,801.428588867,789.743591309,787.728942871,799.41394043,,,
1553360375.0319214,828.424926758,788.131896973,781.282043457,838.498168945,,,
1553360375.0358202,853.809509277,788.534790039,778.864440918,857.435913086,,,
1553360375.0390849,,,,,,,
1553360375.0391958,,,,,,,
1553360375.0397193,834.46887207,794.175842285,787.32598877,814.725280762,,,
1553360375.0400238,,,,,2357948.75,164136928.0,158926224.0
1553360375.0436182,805.054931641,789.743591309,792.564086914,790.14654541,,,
1553360375.0475171,821.575073242,780.476196289,785.311340332,820.366271973,,,
1553360375.0514159,852.600708008,780.879150391,786.1171875,848.168518066,,,
1553360375.0553150,842.124511719,786.1171875,795.384643555,826.813171387,,,
1553360375.0556231,,,,,2358754.5,164147392.0,158912528.0
1553360375.0568516,,,,,,,
1553360375.0587184,,,,,,,
1553360375.0588293,,,,,,,
1553360375.0592139,809.487182617,785.311340332,795.384643555,793.369934082,,,
1553360375.0631127,807.069580078,783.699645996,788.131896973,811.904785156,,,
1553360375.0670116,834.871765137,788.131896973,780.879150391,844.542114258,,,
1553360375.0709107,832.051269531,786.923095703,782.490844727,824.395629883,,,
1553360375.0712223,,,,,2350696.0,164177216.0,158968944.0
1553360375.0748096,797.802185059,782.087890625,784.908447266,787.32598877,,,
1553360375.0783520,,,,,,,
1553360375.0784626,,,,,,,
1553360375.0787084,795.384643555,784.908447266,786.1171875,793.772888184,,,
1553360375.0826073,823.186828613,786.520141602,785.311340332,827.619018555,,,
1553360375.0845721,,,,,,,
1553360375.0845721,,,,,,,
1553360375.0847766,,,,,,,
1553360375.0849006,,,,,,,
1553360375.0849226,,,,,,,
1553360375.0849543,,,,,,,
1553360375.0849731,,,,,,,
1553360375.0850208,,,,,,,
1553360375.0850558,,,,,,,
1553360375.0850730,,,,,,,
1553360375.0850918,,,,,,,
1553360375.0851085,,,,,,,
1553360375.0851235,,,,,,,
1553360375.0851359,,,,,,,
1553360375.0851502,,,,,,,
1553360375.0851619,,,,,,,
1553360375.0851741,,,,,,,
1553360375.0852036,,,,,,,
1553360375.0865064,839.706970215,784.908447266,783.699645996,832.857116699,,,
1553360375.0868216,,,,,2366007.25,164186880.0,158956848.0
1553360375.0904052,814.725280762,783.296691895,784.505493164,807.47253418,,,
